evrk_section_code,evrk_section_title,evrk_chapter_code,evrk_chapter_title,evrk_group_code,evrk_group_title,evrk_class_code,evrk_class_title,evrk_subclass_code,evrk_subclass_title,object_id
G,Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas,46,"Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais",466,"Kitų mašinų, įrangos ir reikmenų didmeninė prekyba",4663,"Kasybos, statybos ir statybos inžinerijos mašinų didmeninė prekyba",466300,"Kasybos, statybos ir statybos inžinerijos mašinų didmeninė prekyba",681
C,Apdirbamoji gamyba,15,Odos ir odos dirbinių gamyba,152,Avalynės gamyba,1520,Avalynės gamyba,152000,Avalynės gamyba,682
G,Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas,46,"Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais",466,"Kitų mašinų, įrangos ir reikmenų didmeninė prekyba",4666,Kitų įstaigos mašinų ir įrangos didmeninė prekyba,466600,Kitų įstaigos mašinų ir įrangos didmeninė prekyba,683
G,Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas,46,"Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais",466,"Kitų mašinų, įrangos ir reikmenų didmeninė prekyba",4669,Kitų mašinų ir įrangos didmeninė prekyba,466900,Kitų mašinų ir įrangos didmeninė prekyba,684
G,Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas,46,"Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais",467,Kita specializuota didmeninė prekyba,4672,Metalų rūdų ir metalų didmeninė prekyba,467200,Metalų rūdų ir metalų didmeninė prekyba,685
G,Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas,46,"Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais",467,Kita specializuota didmeninė prekyba,4675,Chemijos produktų didmeninė prekyba,467500,Chemijos produktų didmeninė prekyba,686
G,Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas,46,"Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais",467,Kita specializuota didmeninė prekyba,4676,Kitų tarpinių produktų didmeninė prekyba,467600,Kitų tarpinių produktų didmeninė prekyba,687
G,Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas,46,"Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais",467,Kita specializuota didmeninė prekyba,4677,Atliekų ir laužo didmeninė prekyba,467700,Atliekų ir laužo didmeninė prekyba,688
G,Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas,46,"Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais",469,Nespecializuota didmeninė prekyba,4690,Nespecializuota didmeninė prekyba,469000,Nespecializuota didmeninė prekyba,689
G,Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas,47,"Mažmeninė prekyba, išskyrus variklinių transporto priemonių ir motociklų prekybą",470,"Mažmeninė prekyba, išskyrus variklinių transporto priemonių ir motociklų prekybą",4700,"Mažmeninė prekyba, išskyrus variklinių transporto priemonių ir motociklų prekybą",470000,"Mažmeninė prekyba, išskyrus variklinių transporto priemonių ir motociklų prekybą",690
G,Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas,47,"Mažmeninė prekyba, išskyrus variklinių transporto priemonių ir motociklų prekybą",471,Mažmeninė prekyba nespecializuotose parduotuvėse,4719,Kita mažmeninė prekyba nespecializuotose parduotuvėse,471900,Kita mažmeninė prekyba nespecializuotose parduotuvėse,691
G,Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas,47,"Mažmeninė prekyba, išskyrus variklinių transporto priemonių ir motociklų prekybą",472,"Maisto, gėrimų ir tabako mažmeninė prekyba specializuotose parduotuvėse",4723,"Žuvų, vėžiagyvių ir moliuskų mažmeninė prekyba specializuotose parduotuvėse",472300,"Žuvų, vėžiagyvių ir moliuskų mažmeninė prekyba specializuotose parduotuvėse",692
G,Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas,47,"Mažmeninė prekyba, išskyrus variklinių transporto priemonių ir motociklų prekybą",472,"Maisto, gėrimų ir tabako mažmeninė prekyba specializuotose parduotuvėse",4725,Gėrimų mažmeninė prekyba specializuotose parduotuvėse,472510,Alkoholinių gėrimų mažmeninė prekyba,693
G,Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas,47,"Mažmeninė prekyba, išskyrus variklinių transporto priemonių ir motociklų prekybą",473,Automobilių degalų mažmeninė prekyba specializuotose parduotuvėse,4730,Automobilių degalų mažmeninė prekyba specializuotose parduotuvėse,473000,Automobilių degalų mažmeninė prekyba specializuotose parduotuvėse,694
G,Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas,47,"Mažmeninė prekyba, išskyrus variklinių transporto priemonių ir motociklų prekybą",474,Informacijos ir ryšių technologijų (IRT) įrangos mažmeninė prekyba specializuotose parduotuvėse,4740,Informacijos ir ryšių technologijų (IRT) įrangos mažmeninė prekyba specializuotose parduotuvėse,474000,Informacijos ir ryšių technologijų (IRT) įrangos mažmeninė prekyba specializuotose parduotuvėse,695
G,Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas,47,"Mažmeninė prekyba, išskyrus variklinių transporto priemonių ir motociklų prekybą",475,Kitos namų ūkio įrangos mažmeninė prekyba specializuotose parduotuvėse,4752,"Metalo dirbinių, dažų ir stiklo mažmeninė prekyba specializuotose parduotuvėse",475200,"Metalo dirbinių, dažų ir stiklo mažmeninė prekyba specializuotose parduotuvėse",696
G,Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas,47,"Mažmeninė prekyba, išskyrus variklinių transporto priemonių ir motociklų prekybą",475,Kitos namų ūkio įrangos mažmeninė prekyba specializuotose parduotuvėse,4754,Elektrinių buitinių aparatų ir prietaisų mažmeninė prekyba specializuotose parduotuvėse,475400,Elektrinių buitinių aparatų ir prietaisų mažmeninė prekyba specializuotose parduotuvėse,697
G,Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas,47,"Mažmeninė prekyba, išskyrus variklinių transporto priemonių ir motociklų prekybą",477,Kitų prekių mažmeninė prekyba specializuotose parduotuvėse,4772,Avalynės ir odos gaminių mažmeninė prekyba specializuotose parduotuvėse,477200,Avalynės ir odos gaminių mažmeninė prekyba specializuotose parduotuvėse,698
G,Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas,47,"Mažmeninė prekyba, išskyrus variklinių transporto priemonių ir motociklų prekybą",477,Kitų prekių mažmeninė prekyba specializuotose parduotuvėse,4776,"Gėlių, sodinukų, sėklų, trąšų, naminių gyvūnėlių ir jų ėdalo mažmeninė prekyba specializuotose parduotuvėse",477600,"Gėlių, sodinukų, sėklų, trąšų, naminių gyvūnėlių ir jų ėdalo mažmeninė prekyba specializuotose parduotuvėse",699
G,Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas,47,"Mažmeninė prekyba, išskyrus variklinių transporto priemonių ir motociklų prekybą",477,Kitų prekių mažmeninė prekyba specializuotose parduotuvėse,4778,Kita naujų prekių mažmeninė prekyba specializuotose parduotuvėse,477830,Ginklų ir šaudmenų specializuota mažmeninė prekyba,700
G,Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas,47,"Mažmeninė prekyba, išskyrus variklinių transporto priemonių ir motociklų prekybą",477,Kitų prekių mažmeninė prekyba specializuotose parduotuvėse,4779,Naudotų daiktų mažmeninė prekyba parduotuvėse,477900,Naudotų daiktų mažmeninė prekyba parduotuvėse,701
G,Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas,47,"Mažmeninė prekyba, išskyrus variklinių transporto priemonių ir motociklų prekybą",477,Kitų prekių mažmeninė prekyba specializuotose parduotuvėse,4779,Naudotų daiktų mažmeninė prekyba parduotuvėse,477910,Antikvarinių daiktų mažmeninė prekyba,702
G,Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas,47,"Mažmeninė prekyba, išskyrus variklinių transporto priemonių ir motociklų prekybą",478,Mažmeninė prekyba kioskuose ir prekyvietėse,4781,"Maisto, gėrimų ir tabako gaminių mažmeninė prekyba kioskuose ir prekyvietėse",478100,"Maisto, gėrimų ir tabako gaminių mažmeninė prekyba kioskuose ir prekyvietėse",703
G,Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas,47,"Mažmeninė prekyba, išskyrus variklinių transporto priemonių ir motociklų prekybą",478,Mažmeninė prekyba kioskuose ir prekyvietėse,4789,Kitų prekių mažmeninė prekyba kioskuose ir prekyvietėse,478900,Kitų prekių mažmeninė prekyba kioskuose ir prekyvietėse,704
G,Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas,47,"Mažmeninė prekyba, išskyrus variklinių transporto priemonių ir motociklų prekybą",479,"Mažmeninė prekyba ne parduotuvėse, kioskuose ar prekyvietėse",4790,"Mažmeninė prekyba ne parduotuvėse, kioskuose ar prekyvietėse",479000,"Mažmeninė prekyba ne parduotuvėse, kioskuose ar prekyvietėse",705
G,Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas,47,"Mažmeninė prekyba, išskyrus variklinių transporto priemonių ir motociklų prekybą",479,"Mažmeninė prekyba ne parduotuvėse, kioskuose ar prekyvietėse",4799,"Kita mažmeninė prekyba ne parduotuvėse, kioskuose ar prekyvietėse",479910,Mažmeninė prekyba per keliaujančius firmos atstovus,706
H,Transportas ir saugojimas,49,Sausumos transportas ir transportavimas vamzdynais,493,Kitas keleivinis sausumos transportas,4931,Keleivių vežimas miesto arba priemiestiniu sausumos transportu,493100,Keleivių vežimas miesto arba priemiestiniu sausumos transportu,707
H,Transportas ir saugojimas,49,Sausumos transportas ir transportavimas vamzdynais,494,Krovininis kelių transportas ir perkraustymo veikla,4942,Perkraustymo veikla,494200,Perkraustymo veikla,708
H,Transportas ir saugojimas,50,Vandens transportas,504,Vidaus vandenų krovininis transportas,5040,Vidaus vandenų krovininis transportas,504000,Vidaus vandenų krovininis transportas,709
H,Transportas ir saugojimas,51,Oro transportas,512,Krovininis oro transportas ir kosminis transportas,5120,Krovininis oro transportas ir kosminis transportas,512000,Krovininis oro transportas ir kosminis transportas,710
H,Transportas ir saugojimas,52,Sandėliavimas ir transportui būdingų paslaugų veikla,522,Transportui būdingų paslaugų veikla,5223,Oro transportui būdingų paslaugų veikla,522300,Oro transportui būdingų paslaugų veikla,711
H,Transportas ir saugojimas,52,Sandėliavimas ir transportui būdingų paslaugų veikla,522,Transportui būdingų paslaugų veikla,5224,Krovinių tvarkymas,522400,Krovinių tvarkymas,712
H,Transportas ir saugojimas,52,Sandėliavimas ir transportui būdingų paslaugų veikla,522,Transportui būdingų paslaugų veikla,5229,Kita transportui būdingų paslaugų veikla,522900,Kita transportui būdingų paslaugų veikla,713
I,Apgyvendinimo ir maitinimo paslaugų veikla,55,Apgyvendinimo veikla,550,Apgyvendinimo veikla,5500,Apgyvendinimo veikla,550000,Apgyvendinimo veikla,714
I,Apgyvendinimo ir maitinimo paslaugų veikla,55,Apgyvendinimo veikla,552,Poilsiautojų ir kita trumpalaikio apgyvendinimo veikla,5520,Poilsiautojų ir kita trumpalaikio apgyvendinimo veikla,552000,Poilsiautojų ir kita trumpalaikio apgyvendinimo veikla,715
I,Apgyvendinimo ir maitinimo paslaugų veikla,55,Apgyvendinimo veikla,552,Poilsiautojų ir kita trumpalaikio apgyvendinimo veikla,5520,Poilsiautojų ir kita trumpalaikio apgyvendinimo veikla,552010,Poilsio namų veikla,716
I,Apgyvendinimo ir maitinimo paslaugų veikla,56,Maitinimo ir gėrimų teikimo veikla,560,Maitinimo ir gėrimų teikimo veikla,5600,Maitinimo ir gėrimų teikimo veikla,560000,Maitinimo ir gėrimų teikimo veikla,717
I,Apgyvendinimo ir maitinimo paslaugų veikla,56,Maitinimo ir gėrimų teikimo veikla,561,Restoranų ir pagaminto valgio teikimo veikla,5610,Restoranų ir pagaminto valgio teikimo veikla,561000,Restoranų ir pagaminto valgio teikimo veikla,718
J,Informacija ir ryšiai,58,Leidybinė veikla,580,Leidybinė veikla,5800,Leidybinė veikla,580000,Leidybinė veikla,719
J,Informacija ir ryšiai,58,Leidybinė veikla,581,"Knygų, periodinių leidinių leidyba ir kita leidybinė veikla",5813,Laikraščių leidyba,581300,Laikraščių leidyba,720
J,Informacija ir ryšiai,58,Leidybinė veikla,581,"Knygų, periodinių leidinių leidyba ir kita leidybinė veikla",5814,Žurnalų ir periodinių leidinių leidyba,581400,Žurnalų ir periodinių leidinių leidyba,721
J,Informacija ir ryšiai,59,"Kino filmų, vaizdo filmų ir televizijos programų gamyba, garso įrašymo ir muzikos įrašų leidybos veikla",591,"Kino filmų, vaizdo filmų ir televizijos programų rengėjų veikla",5910,"Kino filmų, vaizdo filmų ir televizijos programų rengėjų veikla",591000,"Kino filmų, vaizdo filmų ir televizijos programų rengėjų veikla",722
J,Informacija ir ryšiai,61,Telekomunikacijos,613,Palydovinio ryšio paslaugų veikla,6130,Palydovinio ryšio paslaugų veikla,613000,Palydovinio ryšio paslaugų veikla,723
J,Informacija ir ryšiai,62,"Kompiuterių programavimo, konsultacinė ir susijusi veikla",620,"Kompiuterių programavimo, konsultacinė ir susijusi veikla",6200,"Kompiuterių programavimo, konsultacinė ir susijusi veikla",620000,"Kompiuterių programavimo, konsultacinė ir susijusi veikla",724
J,Informacija ir ryšiai,63,Informacinių paslaugų veikla,631,"Duomenų apdorojimo, interneto serverių paslaugų (prieglobos) ir susijusi veikla; interneto vartų paslaugų veikla",6311,"Duomenų apdorojimo, interneto serverių paslaugų (prieglobos) ir susijusi veikla",631100,"Duomenų apdorojimo, interneto serverių paslaugų (prieglobos) ir susijusi veikla",725
J,Informacija ir ryšiai,63,Informacinių paslaugų veikla,639,Kita informacinių paslaugų veikla,6390,Kita informacinių paslaugų veikla,639000,Kita informacinių paslaugų veikla,726
K,Finansinė ir draudimo veikla,64,"Finansinių paslaugų veikla, išskyrus draudimą ir pensijų lėšų kaupimą",642,Kontroliuojančiųjų bendrovių veikla,6420,Kontroliuojančiųjų bendrovių veikla,642000,Kontroliuojančiųjų bendrovių veikla,727
K,Finansinė ir draudimo veikla,64,"Finansinių paslaugų veikla, išskyrus draudimą ir pensijų lėšų kaupimą",643,"Trestų, fondų ir panašių finansinių institucijų veikla",6430,"Trestų, fondų ir panašių finansinių institucijų veikla",643000,"Trestų, fondų ir panašių finansinių institucijų veikla",728
K,Finansinė ir draudimo veikla,65,"Draudimo, perdraudimo ir pensijų lėšų kaupimo, išskyrus privalomąjį socialinį draudimą, veikla",651,Draudimas,6510,Draudimas,651000,Draudimas,729
K,Finansinė ir draudimo veikla,65,"Draudimo, perdraudimo ir pensijų lėšų kaupimo, išskyrus privalomąjį socialinį draudimą, veikla",651,Draudimas,6511,Gyvybės draudimas,651100,Gyvybės draudimas,730
K,Finansinė ir draudimo veikla,65,"Draudimo, perdraudimo ir pensijų lėšų kaupimo, išskyrus privalomąjį socialinį draudimą, veikla",652,Perdraudimas,6520,Perdraudimas,652000,Perdraudimas,731
K,Finansinė ir draudimo veikla,66,Pagalbinė finansinių paslaugų ir draudimo veikla,661,"Pagalbinė finansinių paslaugų, išskyrus draudimą ir pensijų lėšų kaupimą, veikla",6611,Finansų rinkos valdymas,661100,Finansų rinkos valdymas,732
K,Finansinė ir draudimo veikla,66,Pagalbinė finansinių paslaugų ir draudimo veikla,661,"Pagalbinė finansinių paslaugų, išskyrus draudimą ir pensijų lėšų kaupimą, veikla",6612,Vertybinių popierių ir prekių sutarčių sudarymo tarpininkavimas,661200,Vertybinių popierių ir prekių sutarčių sudarymo tarpininkavimas,733
K,Finansinė ir draudimo veikla,66,Pagalbinė finansinių paslaugų ir draudimo veikla,662,Pagalbinė draudimo ir pensijų lėšų kaupimo veikla,6629,Kita pagalbinė draudimo ir pensijų lėšų kaupimo veikla,662900,Kita pagalbinė draudimo ir pensijų lėšų kaupimo veikla,734
L,Nekilnojamojo turto operacijos,68,Nekilnojamojo turto operacijos,682,Nuosavo arba nuomojamo nekilnojamojo turto nuoma ir eksploatavimas,6820,Nuosavo arba nuomojamo nekilnojamojo turto nuoma ir eksploatavimas,682000,Nuosavo arba nuomojamo nekilnojamojo turto nuoma ir eksploatavimas,735
M,"Profesinė, mokslinė ir techninė veikla",69,Teisinė ir apskaitos veikla,691,Teisinė veikla,6910,Teisinė veikla,691010,Konsultacijos ir juridinis atstovavimas civilinėse ir baudžiamosiose bylose,736
M,"Profesinė, mokslinė ir techninė veikla",70,Pagrindinių buveinių veikla; konsultacinė valdymo veikla,702,Konsultacinė valdymo veikla,7020,Konsultacinė valdymo veikla,702000,Konsultacinė valdymo veikla,737
M,"Profesinė, mokslinė ir techninė veikla",70,Pagrindinių buveinių veikla; konsultacinė valdymo veikla,702,Konsultacinė valdymo veikla,7022,Konsultacinė verslo ir kito valdymo veikla,702200,Konsultacinė verslo ir kito valdymo veikla,738
M,"Profesinė, mokslinė ir techninė veikla",71,Architektūros ir inžinerijos veikla; techninis tikrinimas ir analizė,711,Architektūros ir inžinerijos veikla bei su ja susijusios techninės konsultacijos,7111,Architektūros veikla,711100,Architektūros veikla,739
M,"Profesinė, mokslinė ir techninė veikla",71,Architektūros ir inžinerijos veikla; techninis tikrinimas ir analizė,711,Architektūros ir inžinerijos veikla bei su ja susijusios techninės konsultacijos,7112,Inžinerijos veikla ir su ja susijusios techninės konsultacijos,711250,Geologinės paieškos ir žvalgyba,740
